FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,GENDER,WORK_LIFE_BALANCE_SCORE,AGE_21 to 35,AGE_36 to 50,AGE_51 or more,AGE_Less than 20
4,4,2,4,10,10,3,5,2,5,8,1,5,7,7,1,2,10,7,10,1,688.6,0,0,1,0
3,4,5,8,6,10,4,1,1,4,3,3,4,2,0,4,1,10,1,5,1,648.9,0,0,0,1
1,5,1,3,3,4,2,1,2,5,0,6,2,6,7,3,1,10,1,0,1,575.5,1,0,0,0
1,2,7,2,0,2,1,3,1,3,1,3,1,6,2,0,2,1,3,7,0,629.3,1,0,0,0
2,3,10,10,6,10,6,2,1,7,7,7,6,6,7,6,2,6,3,7,1,699.8,0,0,0,1
5,3,3,5,3,6,9,3,1,9,9,8,10,7,0,0,2,10,10,8,0,746.1,0,0,0,1
2,2,10,8,4,4,6,3,2,3,3,8,0,8,6,1,1,3,3,10,1,647.7,0,0,1,0
4,5,5,8,8,5,7,5,2,5,3,10,5,7,0,5,2,7,3,5,1,685.3,0,1,0,0
3,2,10,10,7,5,3,2,1,7,3,8,3,8,0,1,2,6,8,5,1,714,1,0,0,0
2,3,0,5,3,6,5,3,1,7,6,9,7,6,0,3,2,5,6,8,0,690,1,0,0,0
1,5,0,3,2,10,2,3,2,7,3,8,2,6,0,10,1,3,0,3,1,592.9,1,0,0,0
5,2,0,3,6,3,1,0,1,7,3,10,2,7,0,1,2,6,3,8,0,673.4,1,0,0,0
4,3,6,5,1,3,5,2,2,3,2,4,2,8,5,2,2,10,0,4,1,635,1,0,0,0
3,4,10,5,2,6,0,3,1,2,3,4,1,8,5,10,2,8,0,0,1,628.2,0,1,0,0
3,3,1,6,4,3,0,0,1,2,0,5,0,8,0,7,1,0,4,10,0,608,1,0,0,0
1,0,3,5,7,4,8,3,1,5,0,10,3,7,0,3,2,5,1,5,1,680.2,0,1,0,0
5,3,3,5,5,10,1,1,1,8,2,8,5,8,10,1,2,0,5,7,0,669.8,0,0,0,1
2,5,10,2,0,3,5,0,1,5,4,5,0,6,10,6,1,6,2,10,1,607.6,1,0,0,0
3,4,10,6,10,4,5,5,1,7,7,3,5,7,5,5,2,10,2,10,1,706,0,1,0,0
4,5,10,4,10,9,10,5,2,9,6,7,3,9,0,0,2,10,6,10,1,736.1,0,1,0,0
1,1,10,5,10,6,5,0,1,7,6,4,10,7,0,1,2,10,6,7,0,719.8,0,1,0,0
1,4,2,3,9,3,2,1,2,3,3,7,1,6,5,9,1,3,1,5,1,580.8,1,0,0,0
5,5,10,5,8,10,3,1,1,10,5,4,7,8,0,3,1,10,0,10,1,697.9,1,0,0,0
4,4,10,10,10,10,2,5,1,7,4,5,10,7,0,1,2,4,5,4,1,728.5,1,0,0,0
0,3,6,2,2,10,1,1,2,9,2,6,2,10,0,2,2,10,4,10,1,663,0,0,1,0
3,4,8,8,5,5,10,5,2,5,4,5,2,6,0,3,2,10,2,6,0,684.1,1,0,0,0
4,3,10,10,10,10,7,4,2,8,4,7,2,8,0,0,1,8,4,10,1,713.8,0,1,0,0
2,4,3,5,10,5,2,4,2,1,2,4,4,8,5,4,2,5,2,3,1,629.9,0,1,0,0
3,4,9,5,3,10,4,2,1,8,2,8,8,8,10,0,2,9,2,4,1,686.8,1,0,0,0
3,1,5,3,4,5,0,5,1,5,1,8,0,6,9,2,2,6,1,10,1,660.9,0,0,1,0
3,3,4,8,10,10,4,2,2,8,3,10,10,6,6,2,2,8,6,10,1,705.5,0,0,1,0
1,5,10,5,10,10,2,5,2,3,0,6,5,5,10,0,2,10,10,2,1,665.4,0,0,1,0
3,2,10,7,5,10,5,5,1,8,3,10,1,8,0,2,2,5,3,7,0,721.2,1,0,0,0
1,4,3,4,10,4,4,4,1,1,1,2,8,7,3,8,1,1,3,8,0,625.9,1,0,0,0
2,3,10,4,3,1,6,2,1,5,3,4,3,8,10,5,1,5,3,4,0,624.8,1,0,0,0
4,5,10,6,10,10,1,5,2,8,2,9,10,6,10,0,2,9,10,4,1,705.3,0,0,1,0
5,1,10,3,9,5,10,5,2,10,8,8,10,7,0,1,2,6,5,2,0,734.2,0,0,1,0
0,5,1,2,10,10,3,1,2,4,5,3,0,4,10,1,1,10,4,10,0,608.5,0,0,1,0
3,1,10,8,4,5,2,1,2,10,4,6,2,7,0,2,2,10,6,10,0,696.4,1,0,0,0
2,1,3,1,9,7,3,2,1,8,2,4,3,7,0,2,2,4,5,3,0,670.5,0,1,0,0
2,3,4,6,7,5,4,0,1,5,7,5,3,8,0,3,2,3,7,4,0,670.9,1,0,0,0
3,4,5,5,5,5,2,4,2,5,3,5,5,7,5,1,2,5,2,2,0,641.8,0,1,0,0
2,3,6,5,2,10,5,2,2,10,3,10,2,7,0,6,2,10,3,4,1,671.7,0,1,0,0
4,3,7,10,7,10,10,5,1,8,8,8,6,7,0,1,2,10,7,6,0,759.7,0,0,0,1
1,5,2,2,1,8,1,3,2,3,0,1,0,6,10,9,1,2,3,7,1,554.1,0,0,0,1
3,3,9,5,6,10,8,1,2,10,8,9,8,9,0,3,2,10,6,6,0,722.9,0,0,0,1
4,1,4,3,3,10,3,3,1,2,1,5,5,8,5,1,2,5,4,5,0,672.6,0,0,0,1
1,1,8,3,4,3,5,1,1,8,4,10,0,8,7,3,2,8,3,7,0,671.9,0,0,0,1
2,4,7,10,3,10,5,3,1,3,0,7,10,7,4,7,2,9,3,10,1,691.5,0,0,0,1
4,5,8,6,10,10,4,5,1,3,3,10,1,7,5,3,1,6,5,10,0,688.7,0,0,0,1
4,4,6,10,10,10,3,5,1,9,2,10,3,7,3,1,2,4,2,4,0,710.8,0,0,0,1
4,5,2,5,0,4,2,0,2,7,3,8,0,7,0,1,1,4,4,2,1,606.7,0,0,0,1
5,5,10,5,0,10,1,1,1,5,1,1,1,7,10,10,1,10,1,0,1,603.6,0,0,0,1
5,1,10,4,2,4,3,1,1,5,1,4,2,7,0,4,2,4,2,7,1,667.1,1,0,0,0
2,4,0,4,2,1,1,4,1,1,1,4,0,4,10,0,1,7,1,7,0,591.7,0,0,1,0
5,1,10,4,4,3,6,2,1,10,2,6,10,7,0,3,2,2,2,4,1,698.1,0,0,1,0
1,3,4,2,5,10,3,1,1,7,1,5,1,7,0,4,1,4,0,5,1,628.2,0,1,0,0
4,3,6,1,10,4,2,4,2,7,2,3,2,5,0,3,2,4,1,7,1,649.5,0,1,0,0
2,4,4,8,10,10,5,3,2,5,3,3,0,7,5,0,2,10,5,5,1,668.6,0,1,0,0
3,4,4,8,8,10,7,2,2,5,3,5,1,7,0,3,1,6,4,5,1,652,0,0,1,0
1,3,3,4,4,4,1,1,1,6,1,1,10,7,7,5,2,0,1,3,1,615.5,0,1,0,0
5,1,8,5,10,6,6,4,1,7,2,9,7,9,0,1,2,6,7,10,0,746.7,0,0,1,0
5,5,10,0,10,3,7,5,1,9,2,10,1,6,0,10,2,10,1,10,1,698.7,0,0,1,0
5,2,10,10,10,10,10,5,2,10,10,9,0,8,0,1,2,10,10,10,0,772,0,1,0,0
5,3,5,3,10,5,3,3,1,9,2,8,5,6,10,4,2,6,2,9,1,681.3,0,1,0,0
5,3,4,3,4,5,3,5,2,8,0,2,5,8,2,10,2,3,3,2,1,634.6,1,0,0,0
2,3,6,4,4,5,3,1,1,4,1,2,1,7,0,3,1,5,2,7,0,627.6,1,0,0,0
3,1,10,7,10,2,4,5,2,3,3,3,2,8,0,1,2,8,5,10,1,696,0,0,1,0
1,3,7,10,10,10,4,0,1,6,3,10,2,7,10,4,2,3,3,4,0,668.3,0,0,1,0
5,1,6,7,10,8,6,2,1,9,6,10,3,9,1,1,1,5,6,10,1,726.5,1,0,0,0
1,5,1,1,3,2,1,2,2,3,1,5,0,5,5,7,2,2,1,2,1,564.9,0,1,0,0
2,4,7,3,3,8,2,3,1,5,3,5,0,7,0,2,2,10,2,8,1,670.7,1,0,0,0
2,4,8,4,3,8,2,3,1,5,3,5,0,7,0,2,2,10,2,8,1,674.1,1,0,0,0
5,1,10,10,10,8,4,0,1,5,3,10,10,7,0,1,2,4,8,10,1,744.8,0,0,1,0
2,5,2,10,10,10,1,2,2,10,5,7,5,7,0,3,2,8,10,7,1,694.9,0,1,0,0
4,4,10,4,2,5,5,4,1,5,2,4,0,8,10,6,2,5,8,3,1,653.7,1,0,0,0
5,3,3,4,5,4,7,3,1,5,4,9,1,8,8,2,2,9,4,3,1,676.8,0,0,1,0
5,3,10,6,5,7,5,5,1,6,6,10,5,8,4,0,2,10,6,5,1,733.1,0,0,1,0
3,3,3,6,10,10,3,3,2,7,3,5,10,8,0,1,2,3,4,10,0,694.7,0,1,0,0
3,2,10,6,10,10,10,5,2,8,5,8,6,7,0,1,2,10,4,10,0,742.7,0,0,1,0
1,4,5,7,3,7,5,5,2,5,3,5,5,7,0,2,2,8,5,4,0,667.3,0,0,1,0
3,2,10,8,10,7,10,5,2,5,2,5,3,5,0,1,2,10,2,5,0,704.3,0,0,1,0
2,4,2,5,5,5,6,5,1,3,1,10,0,7,5,10,2,6,1,5,0,644.5,0,0,1,0
1,4,1,0,1,4,0,0,1,4,1,7,0,5,10,9,1,3,0,10,0,565.3,1,0,0,0
1,3,4,7,1,5,5,5,1,5,0,5,1,8,0,6,2,3,1,8,0,653.9,1,0,0,0
4,2,3,4,5,4,4,2,1,3,5,6,5,6,0,1,1,4,2,2,1,648.6,1,0,0,0
5,3,7,7,5,6,4,5,1,5,2,10,6,7,5,2,2,6,3,8,1,705.7,0,1,0,0
2,1,8,4,2,5,6,1,1,7,2,10,1,6,0,0,2,5,2,7,0,681.7,1,0,0,0
3,1,2,1,1,2,3,0,1,3,2,7,6,8,0,0,2,2,10,10,0,667.9,1,0,0,0
1,1,10,2,10,7,10,0,1,7,1,3,3,8,0,3,2,10,2,7,1,694.3,1,0,0,0
1,1,2,7,1,1,1,2,2,5,3,2,3,4,0,1,2,5,1,10,1,627,0,1,0,0
2,0,0,2,0,10,0,0,2,6,1,2,2,8,0,0,1,3,0,10,0,610.8,1,0,0,0
5,3,9,10,10,3,5,5,2,5,6,8,3,8,0,3,2,10,1,7,1,710.6,0,0,1,0
5,4,3,9,9,6,6,3,1,9,8,5,7,8,0,0,2,10,3,10,0,735.5,1,0,0,0
5,2,3,4,3,4,2,5,2,8,6,7,2,8,0,1,2,4,6,3,1,674.7,0,1,0,0
3,2,8,4,5,2,0,3,2,4,0,10,0,7,3,1,2,1,1,1,1,627.5,0,1,0,0
2,1,3,4,10,2,1,5,1,8,1,8,0,7,0,1,1,3,1,10,0,664.5,0,1,0,0
2,1,2,4,2,3,0,1,1,3,4,6,0,9,0,0,2,6,0,8,1,650.9,0,0,1,0
5,0,10,3,4,0,0,5,2,10,7,10,6,7,0,0,2,10,8,10,1,726.1,0,0,1,0
4,2,3,6,7,10,9,2,1,9,5,9,8,9,2,2,2,5,7,5,1,728,1,0,0,0
4,2,5,8,5,5,2,3,2,6,2,6,0,6,0,1,2,4,1,10,1,663.9,1,0,0,0
0,5,2,7,3,1,0,2,1,0,1,5,0,6,0,10,1,2,1,3,0,571.9,0,1,0,0
2,3,5,10,5,5,7,3,1,7,6,5,10,6,0,10,2,10,2,10,1,702.8,0,0,0,1
1,1,3,2,0,10,5,0,1,0,3,2,3,3,2,1,2,2,1,4,1,621.7,0,1,0,0
3,4,2,4,8,4,2,0,2,0,0,7,0,6,7,5,1,5,1,0,0,572.3,0,1,0,0
3,2,0,8,1,6,3,1,2,1,8,7,4,6,4,4,2,4,7,7,0,645.4,0,0,0,1
3,1,6,10,0,10,5,2,2,7,6,10,7,9,0,0,2,3,6,3,1,701,1,0,0,0
4,2,6,7,1,8,2,1,2,0,6,6,3,6,4,3,2,2,8,6,0,648.6,0,0,0,1
2,2,2,7,5,6,4,1,2,2,2,3,2,7,1,3,2,3,2,4,0,626.1,0,1,0,0
2,4,6,6,10,7,7,5,2,7,4,10,1,7,0,5,2,6,3,6,0,685.3,0,1,0,0
3,2,0,10,5,10,5,1,1,4,8,6,5,8,6,5,1,7,6,6,0,671.1,1,0,0,0
2,2,0,10,8,10,5,1,1,5,8,7,5,8,10,5,1,5,6,6,0,666.2,1,0,0,0
3,1,0,7,1,8,2,0,1,4,5,5,2,6,4,1,2,3,6,6,0,655.2,0,0,0,1
2,0,7,9,10,10,10,2,2,10,7,1,10,8,0,0,2,10,8,10,1,746.6,0,0,1,0
2,4,1,3,3,5,2,5,1,5,1,10,2,5,0,5,2,5,0,5,1,645.8,0,1,0,0
1,5,6,5,6,3,3,1,1,0,1,4,0,7,3,5,1,0,1,1,1,585.5,1,0,0,0
2,0,3,1,5,2,0,3,1,2,0,3,2,7,0,0,2,6,0,6,0,643.1,0,0,1,0
1,3,3,2,3,10,1,2,1,2,2,1,2,7,0,4,1,3,1,1,1,603.6,1,0,0,0
1,4,9,7,5,6,4,3,2,5,5,2,1,5,1,1,2,5,1,3,0,640.8,1,0,0,0
2,4,4,10,9,9,3,2,1,7,3,5,2,8,10,3,2,3,5,3,1,662.4,0,1,0,0
4,0,10,6,4,5,2,5,1,5,2,5,0,8,0,0,2,6,2,10,1,704.9,0,0,1,0
5,4,2,5,10,10,7,4,2,7,2,6,1,7,0,3,2,5,1,4,1,672.6,0,0,1,0
5,4,2,5,10,10,5,0,2,4,2,6,1,7,0,1,2,5,1,3,1,652.2,0,0,1,0
5,5,0,3,6,4,1,5,1,1,2,4,5,6,10,0,1,10,1,10,1,636.3,0,0,1,0
2,5,2,4,5,2,3,5,2,1,2,5,0,7,0,8,2,0,1,8,1,607.8,0,1,0,0
2,0,10,5,4,4,4,0,1,6,2,1,0,8,0,2,2,6,2,4,1,661.6,1,0,0,0
1,2,10,7,5,5,3,3,2,7,3,3,0,9,10,2,2,2,0,2,1,628.2,1,0,0,0
2,4,8,6,4,8,2,2,1,7,2,6,5,7,6,4,2,5,1,8,0,664.1,1,0,0,0
3,1,10,10,10,5,7,5,2,7,3,9,7,8,0,3,2,10,3,10,1,734.6,0,1,0,0
1,4,10,2,7,7,6,2,1,6,7,3,1,9,8,7,2,7,4,8,0,665.6,1,0,0,0
5,2,6,10,7,7,6,3,1,10,2,10,10,7,10,3,2,10,2,10,0,727.8,0,0,1,0
3,3,4,8,7,5,4,3,2,6,9,8,3,7,8,2,1,5,8,7,1,661.1,0,1,0,0
3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,0,611.7,0,1,0,0
4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,4,4,4,0,651.2,0,0,0,1
5,2,4,5,3,10,2,3,1,5,1,10,0,7,0,3,2,3,1,4,1,673.4,0,0,1,0
5,1,8,6,7,10,7,0,1,7,5,7,10,8,0,1,2,7,2,10,0,735.9,0,1,0,0
3,0,6,4,4,2,5,5,1,7,3,7,5,7,0,0,2,10,2,10,1,713.6,0,0,1,0
5,3,1,7,8,6,2,0,1,5,0,2,1,10,0,4,2,0,4,10,1,658.8,0,0,0,1
1,1,5,3,0,5,1,0,1,7,2,2,1,7,0,1,2,2,1,0,0,622.5,1,0,0,0
0,2,5,4,5,8,1,1,1,7,1,2,5,9,0,2,2,3,1,10,0,660.3,0,0,0,1
4,5,9,8,6,9,9,5,2,9,9,7,6,8,6,6,2,8,7,9,0,717.2,0,1,0,0
3,4,5,7,5,6,7,3,1,5,6,7,4,7,8,8,2,5,7,6,1,674.5,1,0,0,0
4,5,5,5,2,10,3,5,1,9,8,10,1,8,4,10,1,10,9,5,1,682.1,1,0,0,0
5,2,10,5,4,6,3,5,1,8,2,6,1,8,0,5,2,4,1,10,1,698.3,0,1,0,0
2,2,6,5,2,5,4,1,1,5,1,8,10,9,10,0,2,10,1,10,0,680.2,1,0,0,0
5,3,3,4,7,5,4,1,1,4,0,10,1,8,8,7,1,3,0,8,0,629.4,0,1,0,0
2,4,1,3,6,2,3,4,2,7,0,8,0,6,0,3,2,6,0,5,0,628.6,0,0,1,0
5,3,3,4,7,5,4,1,1,4,0,10,1,8,8,7,1,3,0,8,0,629.4,0,1,0,0
2,4,1,4,6,2,2,4,2,7,0,6,0,6,0,2,2,8,0,2,0,624.8,0,0,1,0
5,3,3,5,6,7,4,4,2,8,2,8,10,7,0,1,2,3,1,7,1,686.6,0,0,1,0
5,0,4,2,6,4,2,5,2,9,2,3,2,8,0,0,2,6,3,10,1,684.1,0,0,1,0
3,5,5,2,1,3,5,3,2,4,4,2,1,7,9,1,2,8,2,8,1,620.8,0,1,0,0
5,2,3,4,10,6,2,5,1,8,5,6,1,6,0,1,2,9,5,8,1,713.2,0,0,1,0
3,2,1,5,4,2,0,0,1,8,3,5,0,7,0,0,2,0,3,10,1,648.6,0,1,0,0
5,3,10,8,10,5,10,4,1,3,2,10,10,7,0,5,2,10,2,5,1,732.9,0,0,1,0
5,1,3,6,7,10,10,5,2,7,7,3,5,7,3,3,2,6,7,4,1,706,0,1,0,0
1,2,1,10,10,10,10,1,1,10,5,5,10,7,0,0,2,1,1,10,0,716.6,0,0,1,0
3,2,4,8,9,5,8,3,2,8,3,9,4,6,2,0,2,8,7,7,1,703.6,0,0,1,0
3,1,2,4,3,2,0,3,1,9,1,3,10,7,0,1,2,2,4,4,1,665.2,0,0,1,0
1,4,10,1,10,10,2,4,1,7,0,7,3,7,10,2,2,6,1,10,1,672.8,1,0,0,0
2,3,8,10,2,2,3,1,1,4,2,5,2,7,0,1,2,5,4,9,0,669,1,0,0,0
4,1,10,10,10,2,10,3,1,2,8,2,2,9,0,0,1,10,4,10,1,718.1,1,0,0,0
4,1,10,4,5,10,8,4,2,7,4,9,2,9,0,0,2,8,3,5,0,714.4,1,0,0,0
3,2,6,5,8,10,3,4,2,10,10,3,10,7,0,1,2,5,9,10,0,724.7,0,0,1,0
2,5,0,5,7,10,3,0,2,0,0,3,3,6,10,10,2,6,0,0,1,574.9,0,1,0,0
2,1,10,10,3,3,5,5,1,7,3,10,10,8,0,1,2,5,3,10,1,731.4,0,1,0,0
2,1,10,10,8,5,7,5,2,5,3,5,3,7,0,2,2,3,2,7,0,691.1,0,0,1,0
2,1,0,2,3,7,0,1,2,4,2,7,0,9,7,1,1,3,1,5,1,596.7,1,0,0,0
1,3,10,5,2,10,2,2,1,10,5,9,1,8,0,3,2,1,3,7,0,683.6,0,0,0,1
2,4,3,5,6,3,5,2,2,9,6,5,0,8,10,4,2,0,1,4,1,616.5,0,0,1,0
1,5,10,5,3,8,3,1,1,2,2,8,2,6,7,3,2,3,1,3,0,632,1,0,0,0
5,1,7,7,5,4,2,5,1,8,1,7,1,8,0,0,2,10,2,10,1,717.2,1,0,0,0
5,4,10,10,10,10,10,5,1,9,10,8,8,9,0,5,2,10,10,10,1,787.3,0,1,0,0
2,5,10,3,3,10,5,5,1,2,3,7,1,7,0,3,2,6,3,1,1,669.4,1,0,0,0
2,1,2,2,2,9,10,5,2,8,2,10,1,8,0,2,2,4,3,7,0,680.4,0,1,0,0
2,3,2,10,10,4,2,5,1,7,1,8,2,6,4,4,2,3,1,7,0,671.1,0,1,0,0
2,1,7,7,10,6,5,2,2,6,1,8,0,8,5,1,1,8,7,7,1,666.4,0,1,0,0
2,3,5,3,3,10,3,3,1,6,5,9,2,7,0,1,1,5,2,4,1,661.3,1,0,0,0
3,2,5,8,10,10,6,2,1,5,6,8,10,7,10,4,1,5,9,3,1,690,1,0,0,0
1,4,2,4,2,5,2,0,1,3,2,4,1,8,0,0,2,7,4,2,0,631.6,1,0,0,0
4,1,10,10,4,3,2,1,2,3,2,6,0,8,0,2,1,6,3,5,1,645.6,1,0,0,0
5,3,10,4,2,2,7,2,2,6,2,4,2,7,0,2,2,3,4,10,1,663.7,1,0,0,0
3,5,6,5,2,10,3,2,1,4,4,4,3,9,0,5,2,2,3,7,1,660.7,1,0,0,0
2,3,1,2,4,2,1,1,2,5,2,3,2,9,0,2,1,3,6,10,1,611.2,0,1,0,0
1,4,6,10,4,5,3,2,1,10,2,8,3,6,0,3,2,10,4,1,0,677.9,1,0,0,0
5,4,2,1,10,10,5,5,1,10,1,10,10,8,0,0,2,5,1,5,1,717.8,0,1,0,0
1,4,4,4,1,3,2,2,1,4,4,5,3,6,0,7,2,2,2,4,0,622.9,1,0,0,0
2,0,6,4,7,7,3,5,1,9,2,5,3,9,10,3,2,5,3,9,1,688.1,0,1,0,0
1,4,4,6,1,2,1,2,1,5,3,6,5,8,5,7,1,4,0,3,1,604.8,1,0,0,0
3,2,10,4,10,10,2,1,2,8,8,3,3,7,5,3,2,4,6,5,1,675.4,0,1,0,0
5,1,10,6,7,7,9,2,1,7,7,7,10,8,10,0,2,8,8,9,1,742.7,1,0,0,0
5,3,10,5,8,5,8,3,1,10,2,10,5,7,10,2,2,10,2,10,1,717.6,1,0,0,0
5,4,10,8,6,8,6,5,1,5,4,9,2,8,0,4,2,7,7,10,0,731.2,0,1,0,0
3,5,10,10,2,10,0,0,2,0,1,8,1,10,0,8,2,5,2,7,0,639.6,1,0,0,0
3,2,10,8,10,10,7,3,1,4,10,5,7,8,0,3,2,7,8,10,1,749.1,1,0,0,0
5,1,10,8,10,10,1,1,1,4,3,6,4,8,0,0,2,1,4,10,1,715.3,0,1,0,0
3,4,2,10,5,4,3,3,1,3,2,8,3,8,6,5,2,10,2,7,0,666.4,1,0,0,0
4,0,5,8,6,5,3,2,1,9,5,2,3,9,0,0,2,10,2,8,0,711.3,1,0,0,0
3,3,10,10,8,6,10,5,1,2,3,10,5,8,0,0,2,10,5,8,1,743.3,0,1,0,0
2,2,5,7,5,5,10,3,1,4,3,8,3,7,0,0,2,10,4,10,0,712.1,1,0,0,0
5,5,4,5,5,10,10,5,1,9,2,6,4,8,5,3,1,4,8,10,1,694.9,1,0,0,0
3,1,4,7,8,6,8,3,1,8,5,10,10,8,2,7,2,5,4,10,1,724.6,1,0,0,0
3,5,6,4,5,10,6,5,1,5,3,5,10,6,4,6,2,8,3,7,0,689.2,0,0,0,1
4,3,3,8,10,10,8,3,1,9,8,8,5,8,0,0,2,10,5,6,1,744.6,1,0,0,0
1,3,2,1,10,10,3,2,1,4,1,5,0,7,2,1,2,10,3,10,0,670.7,1,0,0,0
2,3,6,6,0,10,0,4,1,8,3,3,0,8,0,4,2,3,0,4,1,653.5,0,1,0,0
1,3,0,2,0,3,2,0,1,2,1,2,1,8,2,1,2,1,0,5,0,597.2,1,0,0,0
4,2,4,7,7,10,5,5,2,6,1,8,10,7,0,1,2,5,5,2,1,700.2,0,1,0,0
4,4,9,8,10,3,4,2,1,5,2,2,2,7,0,5,1,5,3,5,1,654.8,1,0,0,0
5,1,10,10,10,8,2,5,1,10,2,10,5,7,0,2,2,8,1,5,1,741.4,0,0,1,0
3,4,2,3,3,10,2,0,1,8,1,10,10,8,4,7,2,10,3,10,1,678.7,1,0,0,0
3,2,6,5,5,6,8,3,1,8,3,1,3,6,2,2,2,10,6,3,1,688.4,1,0,0,0
1,4,5,10,10,3,5,5,1,8,8,7,8,7,0,3,2,5,7,8,1,720.4,0,0,1,0
2,4,10,5,8,10,5,1,2,3,3,6,5,7,3,1,2,7,5,7,0,674.3,0,1,0,0
2,4,4,6,7,4,2,0,1,3,0,6,6,7,5,7,2,7,2,7,1,640.3,1,0,0,0
1,2,2,7,10,10,1,5,2,8,8,3,1,7,0,1,2,6,10,10,1,699.2,0,0,1,0
2,4,10,7,10,10,5,1,2,3,3,5,5,7,3,3,2,7,4,7,0,674.1,0,1,0,0
3,2,0,2,0,2,0,0,2,4,4,8,3,6,0,2,2,3,1,1,0,604.8,0,0,1,0
2,4,4,6,10,10,0,5,2,5,0,4,2,8,0,2,2,10,1,2,1,658.8,0,0,1,0
5,2,10,7,2,3,3,5,2,7,1,8,5,7,0,2,2,10,1,10,1,696.8,0,1,0,0
2,3,3,8,7,5,3,0,1,7,3,2,5,7,0,5,2,2,3,10,1,661.6,1,0,0,0
3,3,2,2,1,4,3,0,1,7,3,6,0,7,6,3,1,1,1,1,1,596.1,1,0,0,0
4,3,7,10,2,10,3,5,1,3,3,5,10,8,0,4,2,4,3,5,1,701.5,0,1,0,0
3,2,5,10,5,10,3,5,1,9,1,5,10,8,0,8,2,5,3,8,1,710,0,1,0,0
3,1,10,10,4,5,2,1,1,7,0,10,0,7,0,2,2,5,1,2,1,678.5,0,1,0,0
5,2,10,5,8,10,3,5,1,8,4,5,5,8,0,1,2,10,7,7,1,742.3,0,1,0,0
1,4,10,8,10,6,10,3,2,7,5,4,5,5,0,3,2,10,5,5,0,693.9,0,1,0,0
2,4,2,1,3,8,5,4,2,8,0,5,2,6,8,0,2,8,1,1,0,624.6,0,0,1,0
3,2,7,10,7,6,1,5,1,8,2,8,5,9,0,5,2,2,0,6,1,697.2,1,0,0,0
5,3,1,5,4,10,1,1,1,5,1,10,10,8,10,3,2,2,2,7,1,665.1,0,1,0,0
3,1,10,2,10,4,4,5,1,5,1,3,1,9,0,2,2,3,6,10,1,699.6,1,0,0,0
3,5,3,6,4,3,3,3,2,6,1,7,3,8,0,3,2,10,3,3,1,647.5,1,0,0,0
1,5,10,6,2,5,0,5,1,10,2,8,5,5,0,1,2,3,1,5,1,670.9,0,0,1,0
5,3,10,8,10,6,4,5,1,7,1,10,4,6,0,4,2,4,4,10,1,724.2,1,0,0,0
2,3,2,5,10,10,3,2,2,2,8,3,2,9,0,3,2,7,4,10,1,672.4,0,1,0,0
4,2,5,3,10,3,1,2,1,7,3,6,10,8,2,3,2,4,8,7,1,696.6,0,1,0,0
1,4,10,5,3,8,5,5,2,10,5,6,10,7,0,2,2,10,1,10,1,703.2,0,1,0,0
2,3,10,2,2,2,3,1,1,7,2,5,4,7,1,2,2,4,3,6,1,655.4,0,0,0,1
3,3,10,5,10,2,2,3,2,2,2,3,0,7,10,1,1,10,0,2,1,614.2,0,1,0,0
3,2,1,10,5,7,4,3,2,7,1,6,10,7,10,7,2,3,1,10,1,653.9,0,1,0,0
4,2,9,10,5,10,4,1,2,9,4,10,2,5,0,10,2,10,3,7,0,690,1,0,0,0
3,1,10,10,5,10,3,2,1,4,6,5,10,9,0,3,1,3,3,4,1,694.9,0,0,0,1
3,2,2,10,8,10,10,3,2,10,5,10,2,8,8,1,2,10,6,10,1,717.8,0,0,0,1
5,5,10,6,8,10,4,5,2,5,1,6,5,7,0,4,2,10,1,8,0,694.7,0,1,0,0
3,2,5,10,10,10,10,5,1,10,3,10,5,10,7,1,1,6,2,10,0,726.7,0,0,0,1
2,1,4,2,2,3,0,5,2,5,0,8,9,7,5,10,2,5,1,5,0,628.8,0,1,0,0
3,1,4,6,6,6,8,5,1,5,1,5,5,6,5,2,2,10,6,10,0,707.9,0,0,1,0
3,1,6,10,5,10,6,5,1,10,3,10,3,9,7,1,1,10,3,10,0,719.7,0,0,0,1
3,2,5,5,7,6,0,5,1,9,2,6,4,7,0,10,2,3,0,7,1,670.9,0,0,1,0
2,5,4,7,2,3,2,3,1,4,1,5,5,7,8,6,2,4,2,3,0,623.1,0,1,0,0
4,3,10,5,4,10,2,3,2,8,3,4,10,7,0,4,2,5,9,7,1,696,0,1,0,0
5,2,3,3,10,5,8,1,2,5,5,2,3,8,0,5,2,10,2,3,1,665.2,0,0,1,0
2,3,7,10,10,10,2,1,2,3,2,3,10,7,0,0,2,10,6,4,0,689,0,0,1,0
5,5,6,5,10,10,2,5,2,5,2,5,2,6,0,1,2,4,3,2,1,667.1,0,1,0,0
